,scene,timestamp,utime,inst_token,ann_token,ego_pos,object_pos,distance,steering,ego_speed,throttle,brake,future_throttle,future_brake,futur_speed,distance_1,ego_speed_1,d_diff_1,s_diff_1,distance_2,ego_speed_2,d_diff_2,s_diff_2,distance_3,ego_speed_3,d_diff_3,s_diff_3,distance_4,ego_speed_4,d_diff_4,s_diff_4,distance_5,ego_speed_5,d_diff_5,s_diff_5
31738,scene-0101,1533151528397499,1533151528901675,vehicle_info,22ce804db92749a1aee3a08ffbecfbbd,"[555.797, 1538.487, 0.0]","[555.797, 1538.487, 0.0]",99.0,-9.9,30.5,249,0,252,0,31.49,99.0,30.45,0.0,0.05000000000000071,50.724,30.45,48.276,0.05000000000000071,99.0,29.31,0.0,1.1900000000000013,47.553000000000004,29.31,51.446999999999996,1.1900000000000013,99.0,28.35,0.0,2.1499999999999986
31739,scene-0101,1533151528947135,1533151529401145,vehicle_info,2cdbffa384a5478babff79039cac4e75,"[552.036, 1541.335, 0.0]","[552.036, 1541.335, 0.0]",99.0,-6.8,31.49,252,0,249,0,32.14,99.0,30.5,0.0,0.9899999999999984,99.0,30.45,0.0,1.0399999999999991,50.724,30.45,48.276,1.0399999999999991,99.0,29.31,0.0,2.1799999999999997,47.553000000000004,29.31,51.446999999999996,2.1799999999999997
31747,scene-0101,1533151529447564,1533151529901414,vehicle_info,e2c7c91b4ea2462090d866539ff6b9e5,"[548.615, 1544.021, 0.0]","[548.615, 1544.021, 0.0]",99.0,-5.1,32.14,249,0,226,0,32.9,99.0,31.49,0.0,0.6500000000000021,99.0,30.5,0.0,1.6400000000000006,99.0,30.45,0.0,1.6900000000000013,50.724,30.45,48.276,1.6900000000000013,99.0,29.31,0.0,2.830000000000002
31751,scene-0101,1533151529947438,1533151530401877,vehicle_info,aee1e33b4ca74ae4a761fa072f92b577,"[545.078, 1546.852, 0.0]","[545.078, 1546.852, 0.0]",99.0,3.5,32.9,226,0,226,0,33.52,99.0,32.14,0.0,0.759999999999998,99.0,31.49,0.0,1.4100000000000001,99.0,30.5,0.0,2.3999999999999986,99.0,30.45,0.0,2.4499999999999993,50.724,30.45,48.276,2.4499999999999993
31756,scene-0101,1533151530546864,1533151530901739,vehicle_info,717c45682e15432f9862e47775b9b80f,"[540.82, 1550.343, 0.0]","[540.82, 1550.343, 0.0]",99.0,14.3,33.52,226,0,226,0,34.13,99.0,32.9,0.0,0.6200000000000045,99.0,32.14,0.0,1.3800000000000026,99.0,31.49,0.0,2.0300000000000047,99.0,30.5,0.0,3.020000000000003,99.0,30.45,0.0,3.070000000000004
31760,scene-0101,1533151530947201,1533151531401489,vehicle_info,2e743b1fb9a34383b88bec3e7792ad2a,"[537.862, 1552.728, 0.0]","[537.862, 1552.728, 0.0]",99.0,17.5,34.13,226,0,216,0,34.74,99.0,33.52,0.0,0.6099999999999994,99.0,32.9,0.0,1.230000000000004,99.0,32.14,0.0,1.990000000000002,99.0,31.49,0.0,2.640000000000004,99.0,30.5,0.0,3.6300000000000026
31766,scene-0101,1533151531447080,1533151531901648,vehicle_info,05e8bcefb9e442ceb0c8d16b745974e0,"[534.082, 1555.663, 0.0]","[534.082, 1555.663, 0.0]",99.0,14.9,34.74,216,0,200,0,35.27,99.0,34.13,0.0,0.6099999999999994,99.0,33.52,0.0,1.2199999999999989,99.0,32.9,0.0,1.8400000000000034,99.0,32.14,0.0,2.6000000000000014,99.0,31.49,0.0,3.2500000000000036
31769,scene-0101,1533151531897199,1533151532400969,vehicle_info,b43de5e578944891bf9433166bd974c2,"[530.542, 1558.237, 0.0]","[530.542, 1558.237, 0.0]",99.0,8.7,35.27,200,0,0,0,35.58,99.0,34.74,0.0,0.5300000000000011,99.0,34.13,0.0,1.1400000000000006,99.0,33.52,0.0,1.75,99.0,32.9,0.0,2.3700000000000045,99.0,32.14,0.0,3.1300000000000026
31773,scene-0101,1533151532446848,1533151532901285,vehicle_info,0ba00e2623814934b1b00ec2b461a125,"[526.034, 1561.349, 0.0]","[526.034, 1561.349, 0.0]",99.0,4.8,35.58,0,0,0,0,35.12,99.0,35.27,0.0,0.30999999999999517,99.0,34.74,0.0,0.8399999999999963,99.0,34.13,0.0,1.4499999999999957,99.0,33.52,0.0,2.059999999999995,99.0,32.9,0.0,2.6799999999999997
31777,scene-0101,1533151532946738,1533151533401801,vehicle_info,2ce065a0fa9e4e4da888abc18fa100c8,"[521.92, 1564.083, 0.0]","[521.92, 1564.083, 0.0]",99.0,4.1,35.12,0,0,101,0,34.65,99.0,35.58,0.0,-0.46000000000000085,99.0,35.27,0.0,-0.15000000000000568,99.0,34.74,0.0,0.37999999999999545,99.0,34.13,0.0,0.9899999999999949,99.0,33.52,0.0,1.5999999999999943
31782,scene-0101,1533151533446600,1533151533900975,vehicle_info,67b146ff35ba4f84b3e6276a8e8ff65a,"[517.627, 1566.867, 0.0]","[517.627, 1566.867, 0.0]",99.0,3.5,34.65,101,0,125,0,34.43,99.0,35.12,0.0,-0.46999999999999886,99.0,35.58,0.0,-0.9299999999999997,99.0,35.27,0.0,-0.6200000000000045,99.0,34.74,0.0,-0.09000000000000341,99.0,34.13,0.0,0.519999999999996
22465,scene-0190,1533107509947668,1533107510415610,e49e2fd935074715a021e1c14827fb69,e295abc47c6a487faff4dbb75cb2327d,"[1047.334, 833.284, 0.0]","[1018.92, 864.035, 0.531]",41.871,-1.1,22.31,0,0,0,0,19.27,99.0,22.31,-57.129,0.0,99.0,25.0,-57.129,-2.6900000000000013,45.533,25.0,-3.661999999999999,-2.6900000000000013,99.0,27.26,-57.129,-4.950000000000003,99.0,28.39,-57.129,-6.080000000000002
22467,scene-0190,1533107510448100,1533107510915223,vehicle_info,d313c07bd6cc4301805a7d88c827b81e,"[1044.931, 835.577, 0.0]","[1044.931, 835.577, 0.0]",99.0,-1.5,19.27,0,0,0,0,16.1,41.871,22.31,57.129,-3.039999999999999,99.0,22.31,0.0,-3.039999999999999,99.0,25.0,0.0,-5.73,45.533,25.0,53.467,-5.73,99.0,27.26,0.0,-7.990000000000002
22469,scene-0190,1533107510448100,1533107510915223,e49e2fd935074715a021e1c14827fb69,badb48869fc042c89595aad2c219ca32,"[1044.931, 835.577, 0.0]","[1018.925, 864.054, 0.481]",38.568000000000005,-1.5,19.27,0,0,0,0,16.1,99.0,19.27,-60.431999999999995,0.0,41.871,22.31,-3.3029999999999973,-3.039999999999999,99.0,22.31,-60.431999999999995,-3.039999999999999,99.0,25.0,-60.431999999999995,-5.73,45.533,25.0,-6.964999999999996,-5.73
22470,scene-0190,1533107510946846,1533107511415586,vehicle_info,82e4f2bbe84c4e1e92a622a390091ff6,"[1042.877, 837.525, 0.0]","[1042.877, 837.525, 0.0]",99.0,-10.3,16.1,0,0,0,0,13.09,38.568000000000005,19.27,60.431999999999995,-3.169999999999998,99.0,19.27,0.0,-3.169999999999998,41.871,22.31,57.129,-6.209999999999997,99.0,22.31,0.0,-6.209999999999997,99.0,25.0,0.0,-8.899999999999999
22471,scene-0190,1533107510946846,1533107511415586,e49e2fd935074715a021e1c14827fb69,cc34671866fb47789ab46f82f5750efa,"[1042.877, 837.525, 0.0]","[1018.864, 864.015, 0.406]",35.756,-10.3,16.1,0,0,0,0,13.09,99.0,16.1,-63.244,0.0,38.568000000000005,19.27,-2.8120000000000047,-3.169999999999998,99.0,19.27,-63.244,-3.169999999999998,41.871,22.31,-6.115000000000002,-6.209999999999997,99.0,22.31,-63.244,-6.209999999999997
22473,scene-0190,1533107511446721,1533107511915009,e49e2fd935074715a021e1c14827fb69,4cbd35aeb5ce4505afe8d3e3d1ecce99,"[1041.142, 839.161, 0.0]","[1018.804, 863.977, 0.331]",33.39,-16.0,13.09,0,0,0,0,10.51,35.756,16.1,-2.3659999999999997,-3.0100000000000016,99.0,16.1,-65.61,-3.0100000000000016,38.568000000000005,19.27,-5.178000000000004,-6.18,99.0,19.27,-65.61,-6.18,41.871,22.31,-8.481000000000002,-9.219999999999999
22474,scene-0190,1533107511446721,1533107511915009,vehicle_info,6fa7cf634e90492dadf183025f5effa5,"[1041.142, 839.161, 0.0]","[1041.142, 839.161, 0.0]",99.0,-16.0,13.09,0,0,0,0,10.51,33.39,13.09,65.61,0.0,35.756,16.1,63.244,-3.0100000000000016,99.0,16.1,0.0,-3.0100000000000016,38.568000000000005,19.27,60.431999999999995,-6.18,99.0,19.27,0.0,-6.18
22475,scene-0190,1533107511946616,1533107512414830,e49e2fd935074715a021e1c14827fb69,f2d131f3099041288d03fb0ecd7c5cc9,"[1039.694, 840.544, 0.0]","[1018.792, 863.969, 0.306]",31.396,-17.5,10.51,0,0,74,0,9.45,99.0,13.09,-67.604,-2.58,33.39,13.09,-1.9939999999999998,-2.58,35.756,16.1,-4.359999999999999,-5.590000000000002,99.0,16.1,-67.604,-5.590000000000002,38.568000000000005,19.27,-7.172000000000004,-8.76
22476,scene-0190,1533107511946616,1533107512414830,vehicle_info,bd8cc2d35407419c82df61d4d1ca278e,"[1039.694, 840.544, 0.0]","[1039.694, 840.544, 0.0]",99.0,-17.5,10.51,0,0,74,0,9.45,31.396,10.51,67.604,0.0,99.0,13.09,0.0,-2.58,33.39,13.09,65.61,-2.58,35.756,16.1,63.244,-5.590000000000002,99.0,16.1,0.0,-5.590000000000002
22477,scene-0190,1533107512446476,1533107512915276,e49e2fd935074715a021e1c14827fb69,8be4e8508c644e839ab5f9834371abde,"[1038.586, 841.62, 0.0]","[1018.78, 863.961, 0.281]",29.857,-17.5,9.45,74,0,122,0,9.6,99.0,10.51,-69.143,-1.0600000000000005,31.396,10.51,-1.5390000000000015,-1.0600000000000005,99.0,13.09,-69.143,-3.6400000000000006,33.39,13.09,-3.5330000000000013,-3.6400000000000006,35.756,16.1,-5.899000000000001,-6.650000000000002
22478,scene-0190,1533107512446476,1533107512915276,vehicle_info,893308d8e1de40a0bbb21988a07d14e3,"[1038.586, 841.62, 0.0]","[1038.586, 841.62, 0.0]",99.0,-17.5,9.45,74,0,122,0,9.6,29.857,9.45,69.143,0.0,99.0,10.51,0.0,-1.0600000000000005,31.396,10.51,67.604,-1.0600000000000005,99.0,13.09,0.0,-3.6400000000000006,33.39,13.09,65.61,-3.6400000000000006
22479,scene-0190,1533107512946937,1533107513415363,vehicle_info,a07514d8819e434d817f464ff676ca36,"[1037.68, 842.521, 0.0]","[1037.68, 842.521, 0.0]",99.0,-12.3,9.6,122,0,73,0,10.41,99.0,9.45,0.0,0.15000000000000036,29.857,9.45,69.143,0.15000000000000036,99.0,10.51,0.0,-0.9100000000000001,31.396,10.51,67.604,-0.9100000000000001,99.0,13.09,0.0,-3.49
22480,scene-0190,1533107512946937,1533107513415363,e49e2fd935074715a021e1c14827fb69,f4ef70414c794cda9a8eafcbdccc0179,"[1037.68, 842.521, 0.0]","[1018.792, 863.969, 0.256]",28.581,-12.3,9.6,122,0,73,0,10.41,99.0,9.6,-70.419,0.0,99.0,9.45,-70.419,0.15000000000000036,29.857,9.45,-1.2759999999999998,0.15000000000000036,99.0,10.51,-70.419,-0.9100000000000001,31.396,10.51,-2.8150000000000013,-0.9100000000000001
22481,scene-0190,1533107513446775,1533107513915303,vehicle_info,8adfee131ac14913bdbb56d3273a9d3b,"[1036.802, 843.409, 0.0]","[1036.802, 843.409, 0.0]",99.0,-8.0,10.41,73,0,30,0,10.87,28.581,9.6,70.419,0.8100000000000005,99.0,9.6,0.0,0.8100000000000005,99.0,9.45,0.0,0.9600000000000009,29.857,9.45,69.143,0.9600000000000009,99.0,10.51,0.0,-0.09999999999999964
22482,scene-0190,1533107513446775,1533107513915303,e49e2fd935074715a021e1c14827fb69,f502047cbda646659638839f0f968feb,"[1036.802, 843.409, 0.0]","[1018.804, 863.977, 0.231]",27.331,-8.0,10.41,73,0,30,0,10.87,99.0,10.41,-71.669,0.0,28.581,9.6,-1.25,0.8100000000000005,99.0,9.6,-71.669,0.8100000000000005,99.0,9.45,-71.669,0.9600000000000009,29.857,9.45,-2.526,0.9600000000000009
22483,scene-0190,1533107513946672,1533107514415797,vehicle_info,f581fe4784df4eaeaab93c103d137908,"[1035.83, 844.41, 0.0]","[1035.83, 844.41, 0.0]",99.0,-1.7,10.87,30,0,22,0,10.89,27.331,10.41,71.669,0.4599999999999991,99.0,10.41,0.0,0.4599999999999991,28.581,9.6,70.419,1.2699999999999996,99.0,9.6,0.0,1.2699999999999996,99.0,9.45,0.0,1.42
22484,scene-0190,1533107513946672,1533107514415797,e49e2fd935074715a021e1c14827fb69,4a6c4a6a996e4d9a90c9767898ecce46,"[1035.83, 844.41, 0.0]","[1018.804, 863.977, 0.255]",25.939,-1.7,10.87,30,0,22,0,10.89,99.0,10.87,-73.061,0.0,27.331,10.41,-1.3919999999999995,0.4599999999999991,99.0,10.41,-73.061,0.4599999999999991,28.581,9.6,-2.6419999999999995,1.2699999999999996,99.0,9.6,-73.061,1.2699999999999996
22485,scene-0190,1533107514447098,1533107514915351,vehicle_info,b954179755324faba605a1f2858645d0,"[1034.772, 845.519, 0.0]","[1034.772, 845.519, 0.0]",99.0,-0.8,10.89,22,0,32,0,10.8,25.939,10.87,73.061,0.02000000000000135,99.0,10.87,0.0,0.02000000000000135,27.331,10.41,71.669,0.4800000000000004,99.0,10.41,0.0,0.4800000000000004,28.581,9.6,70.419,1.290000000000001
22486,scene-0190,1533107514447098,1533107514915351,e49e2fd935074715a021e1c14827fb69,340c0b4b046b4f1d91b942cffc0f56e0,"[1034.772, 845.519, 0.0]","[1018.804, 863.977, 0.278]",24.408,-0.8,10.89,22,0,32,0,10.8,99.0,10.89,-74.592,0.0,25.939,10.87,-1.5309999999999988,0.02000000000000135,99.0,10.87,-74.592,0.02000000000000135,27.331,10.41,-2.9229999999999983,0.4800000000000004,99.0,10.41,-74.592,0.4800000000000004
22487,scene-0190,1533107514946417,1533107515415161,vehicle_info,41aecec3763b4b4e9eccbad8a3015322,"[1033.676, 846.685, 0.0]","[1033.676, 846.685, 0.0]",99.0,2.9,10.8,32,0,29,0,10.81,24.408,10.89,74.592,-0.08999999999999986,99.0,10.89,0.0,-0.08999999999999986,25.939,10.87,73.061,-0.06999999999999851,99.0,10.87,0.0,-0.06999999999999851,27.331,10.41,71.669,0.39000000000000057
22488,scene-0190,1533107514946417,1533107515415161,e49e2fd935074715a021e1c14827fb69,e7b11c31be6648f6b5524b714cfbdb69,"[1033.676, 846.685, 0.0]","[1018.792, 863.969, 0.353]",22.811999999999998,2.9,10.8,32,0,29,0,10.81,99.0,10.8,-76.188,0.0,24.408,10.89,-1.5960000000000036,-0.08999999999999986,99.0,10.89,-76.188,-0.08999999999999986,25.939,10.87,-3.1270000000000024,-0.06999999999999851,99.0,10.87,-76.188,-0.06999999999999851
22489,scene-0190,1533107515446840,1533107515916237,vehicle_info,c9f8e27058ee49b48cddf9f38abc1032,"[1032.635, 847.793, 0.0]","[1032.635, 847.793, 0.0]",99.0,3.5,10.81,29,0,22,0,10.9,22.811999999999998,10.8,76.188,0.009999999999999787,99.0,10.8,0.0,0.009999999999999787,24.408,10.89,74.592,-0.08000000000000007,99.0,10.89,0.0,-0.08000000000000007,25.939,10.87,73.061,-0.05999999999999872
22490,scene-0190,1533107515446840,1533107515916237,e49e2fd935074715a021e1c14827fb69,5fe43bcb918c47b9af2b91c125a8edf7,"[1032.635, 847.793, 0.0]","[1018.78, 863.961, 0.428]",21.296999999999997,3.5,10.81,29,0,22,0,10.9,99.0,10.81,-77.703,0.0,22.811999999999998,10.8,-1.5150000000000006,0.009999999999999787,99.0,10.8,-77.703,0.009999999999999787,24.408,10.89,-3.111000000000004,-0.08000000000000007,99.0,10.89,-77.703,-0.08000000000000007
22491,scene-0190,1533107515946713,1533107516415490,e49e2fd935074715a021e1c14827fb69,53216b36efac40738772110592564211,"[1031.598, 848.889, 0.0]","[1018.769, 863.952, 0.428]",19.79,3.6,10.9,22,0,0,0,10.94,21.296999999999997,10.81,-1.506999999999998,0.08999999999999986,99.0,10.81,-79.21000000000001,0.08999999999999986,22.811999999999998,10.8,-3.0219999999999985,0.09999999999999964,99.0,10.8,-79.21000000000001,0.09999999999999964,24.408,10.89,-4.618000000000002,0.009999999999999787
22492,scene-0190,1533107515946713,1533107516415490,vehicle_info,35a7201e434045e89f1d0fea7f033fd2,"[1031.598, 848.889, 0.0]","[1031.598, 848.889, 0.0]",99.0,3.6,10.9,22,0,0,0,10.94,19.79,10.9,79.21000000000001,0.0,21.296999999999997,10.81,77.703,0.08999999999999986,99.0,10.81,0.0,0.08999999999999986,22.811999999999998,10.8,76.188,0.09999999999999964,99.0,10.8,0.0,0.09999999999999964
22493,scene-0190,1533107516446610,1533107516915813,vehicle_info,a74210c4df51405c9558281c1fc06426,"[1030.535, 850.005, 0.0]","[1030.535, 850.005, 0.0]",99.0,1.3,10.94,0,0,0,1,10.79,99.0,10.9,0.0,0.03999999999999915,19.79,10.9,79.21000000000001,0.03999999999999915,21.296999999999997,10.81,77.703,0.129999999999999,99.0,10.81,0.0,0.129999999999999,22.811999999999998,10.8,76.188,0.1399999999999988
22494,scene-0190,1533107516446610,1533107516915813,e49e2fd935074715a021e1c14827fb69,fd617847a1174b65a44752e641975162,"[1030.535, 850.005, 0.0]","[1018.757, 863.944, 0.428]",18.254,1.3,10.94,0,0,0,1,10.79,99.0,10.94,-80.746,0.0,99.0,10.9,-80.746,0.03999999999999915,19.79,10.9,-1.5359999999999978,0.03999999999999915,21.296999999999997,10.81,-3.0429999999999957,0.129999999999999,99.0,10.81,-80.746,0.129999999999999
22495,scene-0190,1533107516947038,1533107517415956,e49e2fd935074715a021e1c14827fb69,aaafe26605b44b48a0173221e7498e25,"[1029.487, 851.1, 0.0]","[1018.757, 863.944, 0.453]",16.743,-14.8,10.79,0,1,0,1,9.93,18.254,10.94,-1.5110000000000028,-0.15000000000000036,99.0,10.94,-82.257,-0.15000000000000036,99.0,10.9,-82.257,-0.11000000000000121,19.79,10.9,-3.0470000000000006,-0.11000000000000121,21.296999999999997,10.81,-4.5539999999999985,-0.02000000000000135
22496,scene-0190,1533107516947038,1533107517415956,vehicle_info,44ae647a0e1d4a1195a9154b53930dab,"[1029.487, 851.1, 0.0]","[1029.487, 851.1, 0.0]",99.0,-14.8,10.79,0,1,0,1,9.93,16.743,10.79,82.257,0.0,18.254,10.94,80.746,-0.15000000000000036,99.0,10.94,0.0,-0.15000000000000036,99.0,10.9,0.0,-0.11000000000000121,19.79,10.9,79.21000000000001,-0.11000000000000121
22497,scene-0190,1533107517446344,1533107517915454,e49e2fd935074715a021e1c14827fb69,6ba1fc7602bd4023b8241cd2d2ff15b3,"[1028.409, 852.227, 0.0]","[1018.757, 863.944, 0.478]",15.187999999999999,-28.1,9.93,0,1,0,4,8.77,99.0,10.79,-83.812,-0.8599999999999994,16.743,10.79,-1.5549999999999997,-0.8599999999999994,18.254,10.94,-3.0660000000000025,-1.0099999999999998,99.0,10.94,-83.812,-1.0099999999999998,99.0,10.9,-83.812,-0.9700000000000006
22498,scene-0190,1533107517446344,1533107517915454,vehicle_info,68e354b31f9a4fb88f2ddca3a7d4d8ee,"[1028.409, 852.227, 0.0]","[1028.409, 852.227, 0.0]",99.0,-28.1,9.93,0,1,0,4,8.77,15.187999999999999,9.93,83.812,0.0,99.0,10.79,0.0,-0.8599999999999994,16.743,10.79,82.257,-0.8599999999999994,18.254,10.94,80.746,-1.0099999999999998,99.0,10.94,0.0,-1.0099999999999998
22499,scene-0190,1533107517946789,1533107518415190,e49e2fd935074715a021e1c14827fb69,214f67d70fd64ffea94be472dfc934de,"[1027.414, 853.285, 0.0]","[1018.732, 863.98, 0.478]",13.784,-38.6,8.77,0,4,0,6,7.5,99.0,9.93,-85.216,-1.1600000000000001,15.187999999999999,9.93,-1.4039999999999981,-1.1600000000000001,99.0,10.79,-85.216,-2.0199999999999996,16.743,10.79,-2.958999999999998,-2.0199999999999996,18.254,10.94,-4.470000000000001,-2.17
22500,scene-0190,1533107517946789,1533107518415190,vehicle_info,8fe49371bfea4c168479337dccc23449,"[1027.414, 853.285, 0.0]","[1027.414, 853.285, 0.0]",99.0,-38.6,8.77,0,4,0,6,7.5,13.784,8.77,85.216,0.0,99.0,9.93,0.0,-1.1600000000000001,15.187999999999999,9.93,83.812,-1.1600000000000001,99.0,10.79,0.0,-2.0199999999999996,16.743,10.79,82.257,-2.0199999999999996
22501,scene-0190,1533107518447228,1533107518915739,vehicle_info,8adeb6cf00bd42618f5a2043861e9740,"[1026.544, 854.247, 0.0]","[1026.544, 854.247, 0.0]",99.0,-44.5,7.5,0,6,0,8,6.22,99.0,8.77,0.0,-1.2699999999999996,13.784,8.77,85.216,-1.2699999999999996,99.0,9.93,0.0,-2.4299999999999997,15.187999999999999,9.93,83.812,-2.4299999999999997,99.0,10.79,0.0,-3.289999999999999
22502,scene-0190,1533107518447228,1533107518915739,e49e2fd935074715a021e1c14827fb69,1ff539835d1545f58613fcee9b70afdc,"[1026.544, 854.247, 0.0]","[1018.708, 864.015, 0.478]",12.532,-44.5,7.5,0,6,0,8,6.22,99.0,7.5,-86.468,0.0,99.0,8.77,-86.468,-1.2699999999999996,13.784,8.77,-1.2520000000000007,-1.2699999999999996,99.0,9.93,-86.468,-2.4299999999999997,15.187999999999999,9.93,-2.655999999999999,-2.4299999999999997
22503,scene-0190,1533107518947643,1533107519414803,e49e2fd935074715a021e1c14827fb69,f1bf2358c61948889ef1ab6fa2301c96,"[1025.808, 855.092, 0.0]","[1018.708, 864.015, 0.503]",11.414000000000001,-47.2,6.22,0,8,0,12,4.74,12.532,7.5,-1.1179999999999986,-1.2800000000000002,99.0,7.5,-87.586,-1.2800000000000002,99.0,8.77,-87.586,-2.55,13.784,8.77,-2.369999999999999,-2.55,99.0,9.93,-87.586,-3.71
22504,scene-0190,1533107518947643,1533107519414803,vehicle_info,1284ff398f624019ad15deade3737770,"[1025.808, 855.092, 0.0]","[1025.808, 855.092, 0.0]",99.0,-47.2,6.22,0,8,0,12,4.74,11.414000000000001,6.22,87.586,0.0,12.532,7.5,86.468,-1.2800000000000002,99.0,7.5,0.0,-1.2800000000000002,99.0,8.77,0.0,-2.55,13.784,8.77,85.216,-2.55
22505,scene-0190,1533107519447539,1533107519915240,vehicle_info,866047e3cd3b4f19af952dff57adf023,"[1025.223, 855.79, 0.0]","[1025.223, 855.79, 0.0]",99.0,-48.0,4.74,0,12,0,12,3.03,99.0,6.22,0.0,-1.4799999999999995,11.414000000000001,6.22,87.586,-1.4799999999999995,12.532,7.5,86.468,-2.76,99.0,7.5,0.0,-2.76,99.0,8.77,0.0,-4.029999999999999
22506,scene-0190,1533107519447539,1533107519915240,e49e2fd935074715a021e1c14827fb69,370d6492c0914516aba76d2d310de49a,"[1025.223, 855.79, 0.0]","[1018.708, 864.015, 0.528]",10.505999999999998,-48.0,4.74,0,12,0,12,3.03,99.0,4.74,-88.494,0.0,99.0,6.22,-88.494,-1.4799999999999995,11.414000000000001,6.22,-0.908000000000003,-1.4799999999999995,12.532,7.5,-2.0260000000000016,-2.76,99.0,7.5,-88.494,-2.76
22507,scene-0190,1533107519946275,1533107520415371,e49e2fd935074715a021e1c14827fb69,cb5c4272314f43009c502fa9cb3aae0c,"[1024.762, 856.35, 0.0]","[1018.691, 864.038, 0.503]",9.809,-48.8,3.03,0,12,0,7,1.49,10.505999999999998,4.74,-0.6969999999999992,-1.7100000000000004,99.0,4.74,-89.191,-1.7100000000000004,99.0,6.22,-89.191,-3.19,11.414000000000001,6.22,-1.6050000000000022,-3.19,12.532,7.5,-2.7230000000000008,-4.470000000000001
22508,scene-0190,1533107519946275,1533107520415371,vehicle_info,fff31bba57f54a498ceaf5bcc7a3f126,"[1024.762, 856.35, 0.0]","[1024.762, 856.35, 0.0]",99.0,-48.8,3.03,0,12,0,7,1.49,9.809,3.03,89.191,0.0,10.505999999999998,4.74,88.494,-1.7100000000000004,99.0,4.74,0.0,-1.7100000000000004,99.0,6.22,0.0,-3.19,11.414000000000001,6.22,87.586,-3.19
22509,scene-0190,1533107520446147,1533107520915241,vehicle_info,2ce8f0475f8f4c31ad36b2cc32ad59ef,"[1024.463, 856.734, 0.0]","[1024.463, 856.734, 0.0]",99.0,-49.3,1.49,0,7,0,12,0.0,99.0,3.03,0.0,-1.5399999999999998,9.809,3.03,89.191,-1.5399999999999998,10.505999999999998,4.74,88.494,-3.25,99.0,4.74,0.0,-3.25,99.0,6.22,0.0,-4.7299999999999995
22510,scene-0190,1533107520446147,1533107520915241,e49e2fd935074715a021e1c14827fb69,d4a4494d93e045c9b197fb9e82d3e920,"[1024.463, 856.734, 0.0]","[1018.675, 864.062, 0.478]",9.35,-49.3,1.49,0,7,0,12,0.0,99.0,1.49,-89.65,0.0,99.0,3.03,-89.65,-1.5399999999999998,9.809,3.03,-0.45899999999999963,-1.5399999999999998,10.505999999999998,4.74,-1.1559999999999988,-3.25,99.0,4.74,-89.65,-3.25
22511,scene-0190,1533107520946027,1533107521415234,e49e2fd935074715a021e1c14827fb69,6e84534e1a0d40a0a437d2b0dc76f9aa,"[1024.307, 856.944, 0.0]","[1018.651, 864.097, 0.478]",9.132,-49.8,0.0,0,12,0,12,0.0,9.35,1.49,-0.21799999999999997,-1.49,99.0,1.49,-89.868,-1.49,99.0,3.03,-89.868,-3.03,9.809,3.03,-0.6769999999999996,-3.03,10.505999999999998,4.74,-1.3739999999999988,-4.74
22512,scene-0190,1533107520946027,1533107521415234,vehicle_info,7fb7f89d0fe7405181b0163bbb822afe,"[1024.307, 856.944, 0.0]","[1024.307, 856.944, 0.0]",99.0,-49.8,0.0,0,12,0,12,0.0,9.132,0.0,89.868,0.0,9.35,1.49,89.65,-1.49,99.0,1.49,0.0,-1.49,99.0,3.03,0.0,-3.03,9.809,3.03,89.191,-3.03
22513,scene-0190,1533107521446515,1533107521914885,vehicle_info,06d948570939439182e426e8791ef096,"[1024.24, 857.035, 0.0]","[1024.24, 857.035, 0.0]",99.0,-49.8,0.0,0,12,0,12,0.0,99.0,0.0,0.0,0.0,9.132,0.0,89.868,0.0,9.35,1.49,89.65,-1.49,99.0,1.49,0.0,-1.49,99.0,3.03,0.0,-3.03
22514,scene-0190,1533107521446515,1533107521914885,e49e2fd935074715a021e1c14827fb69,b3275768129342aeacc3cdd0950c1105,"[1024.24, 857.035, 0.0]","[1018.626, 864.132, 0.478]",9.062000000000001,-49.8,0.0,0,12,0,12,0.0,99.0,0.0,-89.938,0.0,99.0,0.0,-89.938,0.0,9.132,0.0,-0.06999999999999851,0.0,9.35,1.49,-0.2879999999999985,-1.49,99.0,1.49,-89.938,-1.49
22515,scene-0190,1533107521946335,1533107522415769,vehicle_info,c163f96b833349d09f0331ed6454baf6,"[1024.243, 857.037, 0.0]","[1024.243, 857.037, 0.0]",99.0,-49.8,0.0,0,12,0,12,0.0,9.062000000000001,0.0,89.938,0.0,99.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,9.132,0.0,89.868,0.0,9.35,1.49,89.65,-1.49
22516,scene-0190,1533107521946335,1533107522415769,e49e2fd935074715a021e1c14827fb69,2e90afa1fd754dd0babb65a6953c2356,"[1024.243, 857.037, 0.0]","[1018.63, 864.132, 0.482]",9.06,-49.8,0.0,0,12,0,12,0.0,99.0,0.0,-89.94,0.0,9.062000000000001,0.0,-0.002000000000000668,0.0,99.0,0.0,-89.94,0.0,99.0,0.0,-89.94,0.0,9.132,0.0,-0.07199999999999918,0.0
